,Unnamed: 0,_id,text,task_1,task_2,text_clean
100,844,60c5d6bf5659ea5e55def691,What's happening with covid in India is devastating.  Please consider helping if you can.  #IndiaNeedsOxygen #IndiaCovidCrisis https://t.co/E0cqfXd3G8,NOT,NONE,whats happening covid india devastating please consider helping indianeedsoxygen indiacovidcrisis
101,3138,60c5d6bf5659ea5e55df0414,@PleasantDanny_ @KawsaIity @DonKing_the2nd I want to but the Mrs is a wanker for foreign shows so Iâll have to watch it on my own,NOT,NONE,want mrs wanker foreign shows iâll watch
102,2581,60c5d6bf5659ea5e55df045a,"After years of wrong doings, evil acts against muslims and kashmiris, fake media reporting, terrorizing farmers, projecting false images of India to the world, its all falling apart now #IndiaCovidCrisis #KashmirNeedsOxygenToo",HOF,HATE,years wrong doings evil acts muslims kashmiris fake media reporting terrorizing farmers projecting false images india world falling apart indiacovidcrisis kashmirneedsoxygentoo
103,4894,60c5d6bf5659ea5e55def7d8,"@narendramodi taxes on O2 imported, from other countries.Not utilising PM cares fund.Constructing new parliament . Don't u know how to rule?get off from the chair.Enough your inefficient rule.. Please hand it over to any educated one.#Resign_PM_Modi #BjpD",HOF,HATE,taxes o2 imported countriesnot utilising pm cares fundconstructing new parliament dont u know ruleget chairenough inefficient rule please hand educated oneresignpmmodi bjpd
104,699,60c5d6bf5659ea5e55def58c,"@SecCardona let’s get #CovidVaccine approval for kids ASAP! I don’t trust my neighbors who are anti-vaxx, 🦠deniers. My teenager isn’t going back until she can get her  💉. The 💉 should be mandatory for attendance. If schools are important they should be treated as such.",NOT,NONE,let ’ get covidvaccine approval kids asap ’ trust neighbors antivaxx 🦠deniers teenager ’ going back get mandatory attendance schools important treated
105,2410,60c5d6bf5659ea5e55df00ba,"Not a good look for the EU this morning - to be the major economy still siding with pharma profits rather than waiving #CovidVaccine patents in a public health super-emergency.  Come on #EU, back a #PeoplesVaccine   Take action here: https://t.co/J1cmZ5D272",NOT,NONE,good look eu morning major economy still siding pharma profits rather waiving covidvaccine patents public health superemergency come eu back peoplesvaccine take action
106,3842,60c5d6bf5659ea5e55df00ee,@DurgaMenon @narendramodi We are very proud to say that we are from Kerala. But same time it is shame to tell to non Indians that we are from Indians. Only because of BJP. #Resign_PM_Modi,HOF,HATE,proud say kerala time shame tell non indians indians bjp resignpmmodi
107,1860,60c5d6bf5659ea5e55defe2e,@jini1871 @Irshan_khan @DrHarjitBhatti Ridiculous that this Modi govt is charging gst taxes on essentials like vaccines during a pandemic! Shameless parasites leeching off the Indian public! #Resign_PM_Modi #ModiHataoDeshBachao #ModiKaVaccineJumla #BJPdestroysDemocracy #BJPHataoDeshBachao,HOF,HATE,ridiculous modi govt charging gst taxes essentials like vaccines pandemic shameless parasites leeching indian public resignpmmodi modihataodeshbachao modikavaccinejumla bjpdestroysdemocracy bjphataodeshbachao
108,3333,60c5d6bf5659ea5e55def208,"When someone dies, we always had the liberty to blame God for taking away our dear one ! Now the irony of India is we can't even blame #NarendraModi for his impaired vision . #COVID19 #Resign_PM_Modi",HOF,OFFN,someone dies always liberty blame god taking away dear one irony india cant even blame narendramodi impaired vision covid19 resignpmmodi
109,1911,60c5d6bf5659ea5e55defe53,I love watching the nut falling out of my pussy and ass 🥰,HOF,PRFN,love watching nut falling pussy ass 🥰
110,4199,60c5d6bf5659ea5e55defb0f,â€œDamn white people and their dairyâ€ https://t.co/SFkKX5rLdA,HOF,PRFN,â€œdamn white people dairyâ€
111,1447,60c5d6bf5659ea5e55defb0a,😎  #horny #slut #whore #sexy #bitch #cunt #fuck #prostitute #prostitution #pussy #hot #beautiful #gorgeous #tits #boobs #nipples #blowjob #body #figure #randi #nude #naked https://t.co/YEyKNKUYpP,NOT,NONE,horny slut whore sexy bitch cunt fuck prostitute prostitution pussy hot beautiful gorgeous tits boobs nipples blowjob body figure randi nude naked
112,4544,60c5d6bf5659ea5e55def68e,"#HollyWilloughby really said she feels left out because she got no side effects from the #CovidVaccine What a fucking airhead ðŸ˜¤ bet the ppl who died after it would take her place, stupid bint. #ThisMorning",HOF,PRFN,hollywilloughby really said feels left got side effects covidvaccine fucking airhead ðÿ˜¤ bet ppl died would take place stupid bint thismorning
113,1227,60c5d6bf5659ea5e55def987,just spotted a cheater on the ESEA client... truly unlucky. need to ban this garfield motherfucker....,HOF,PRFN,spotted cheater esea client truly unlucky need ban garfield motherfucker
114,2827,60c5d6bf5659ea5e55df043c,Please understand by now that power and money can't save lives but good karma can. Please repent and take responsibility. #NarendraModi  #bbcnews  #YogiJhootaHai  #ResignModi,NOT,NONE,please understand power money cant save lives good karma please repent take responsibility narendramodi bbcnews yogijhootahai resignmodi
115,2655,60c5d6bf5659ea5e55df047d,"@Liberty_Belle04 @garyelam23 @club_ed8 @Katheri73214366 @sarmentovince2 @RockwaterReport @cspanwj @GOP @10903 @DNC @Kybelle195739 @Torrid_Zone @Grandbulldoggie @robgee704 @American_hero @Lucy2300090 @fedmech @MaryMcA80506373 @JohnKerry @KamalaHarris @JoeBiden @PressSec @HNMatthews @Heritage @SteveScully @scottahodge @SethHanlon @PLEchevarria @FairTaxOfficial @PMorici1 @TheDemocrats Many thanks @cspan for live coverage 👍 “I’m sorry, @EmeraldRobinson, I think you’ve had plenty of time today” Circle Back Girl @PressSec runs out of patience (again) regarding honest @Newsmax questions on #WuhanLab #WuhanVirus origins.  Have a nice day 🌞 https://t.co/DMxU93lHLE",NOT,NONE,many thanks live coverage “ ’ sorry think ’ plenty time today ” circle back girl runs patience regarding honest questions wuhanlab wuhanvirus origins nice day
116,919,60c5d6bf5659ea5e55def991,The courts might have been a late to take cognizance of the situation in India but they are definitely doing their job. But its appalling to see that the government needs the judiciary to cajole it to action during a nationwide pandemic. #IndiaFightsCOVID19 #IndiaCovidCrisis https://t.co/Kjsu5sHJaO,NOT,NONE,courts might late take cognizance situation india definitely job appalling see government needs judiciary cajole action nationwide pandemic indiafightscovid19 indiacovidcrisis
117,2241,60c5d6bf5659ea5e55df003e,"Fuck pre workout, just piss me off",HOF,PRFN,fuck pre workout piss
118,1473,60c5d6bf5659ea5e55defc83,ranboo you incredible son of a bitch you’ve done it again my friend you’ve raised the bar for us all and did so flawlessly,HOF,OFFN,ranboo incredible son bitch ’ done friend ’ raised bar us flawlessly
119,1094,60c5d6bf5659ea5e55def8b2,"This stuff is horrible imagine the smells, how did Idea get caught off guard they were doing better than us at one point? #IndiaCovidCrisis https://t.co/J1dtOKCU7M",NOT,NONE,stuff horrible imagine smells idea get caught guard better us one point indiacovidcrisis
120,779,60c5d6bf5659ea5e55def50a,"Dear India people.  Let me come to your country. And let we make this Pandemic the End.  Forgive me if right Now I still can't pay my Air Plane Ticket or my Trip to India. But believe me. If I go to your country for 2 Weeks, it will gone  #IndiaCovidCrisis  #TurnBackCovid",NOT,NONE,dear india people let come country let make pandemic end forgive right still cant pay air plane ticket trip india believe go country 2 weeks gone indiacovidcrisis turnbackcovid
121,4621,60c5d6bf5659ea5e55def644,"I donâ€™t know what was going on at AJ, but I feel poor for him regarding this match , this stained his legacy. He would become the undefeated champion for long time. Wanker Ruiz got a lucky day. ðŸ˜“ https://t.co/PNaRjTLQ6f",HOF,PRFN,donâ€™t know going aj feel poor regarding match stained legacy would become undefeated champion long time wanker ruiz got lucky day ðÿ˜ “
122,3030,60c5d6bf5659ea5e55df0409,@BJP4India @narendramodi @drharshvardhan @AshwiniKChoubey @MoHFW_INDIA Such a shameless tweet #Resign_PM_Modi #ModiResign #ModiKaVaccineJumla #ModiFailsIndia https://t.co/gdfM77oQ40,HOF,OFFN,shameless tweet resignpmmodi modiresign modikavaccinejumla modifailsindia
123,2703,60c5d6bf5659ea5e55df04cd,May Allah protect the ppls of India from this horror. Its heartbreaking.   #pakistanstandwithindia  #IndiaCovidCrisis  #PrayForIndia  #IndiaNeedsOxygen  #StayStrongIndia https://t.co/lkhEjv7x6o,NOT,NONE,may allah protect ppls india horror heartbreaking pakistanstandwithindia indiacovidcrisis prayforindia indianeedsoxygen staystrongindia
124,3743,60c5d6bf5659ea5e55df005d,"India is one of the worst affected by #COVID19. Health infrastructure is swamped, patients cant find hospital beds , oxygen , test , ambulance &amp; Pharmacies. Many innocent people are dying. Worthless @PMOIndia &amp; his ministry. #ResignModi #OxygenCrisis #VaccineForAll",HOF,HATE,india one worst affected covid19 health infrastructure swamped patients cant find hospital beds oxygen test ambulance amp pharmacies many innocent people dying worthless amp ministry resignmodi oxygencrisis vaccineforall
125,2665,60c5d6bf5659ea5e55df02e5,What we're seeing in Bengal is not acceptable... There is no place for valance in Democracy. ..  We have never witnessed a situation  like this Post Election in India..... Shameful... Please speak up #BengalBurning https://t.co/3iRbo0UE37,NOT,NONE,seeing bengal acceptable place valance democracy never witnessed situation like post election india shameful please speak bengalburning
126,482,60c5d6bf5659ea5e55def4c5,@SpokespersonCHN China should apologize to people for unleashing its bio weapon #WuhanVirus,HOF,HATE,china apologize people unleashing bio weapon wuhanvirus
127,3127,60c5d6bf5659ea5e55df0313,Government is not launching ad Campaign on TV/YouTube/Hotstar for #CovidVaccine misinformation ?    There is lot of misinformation going on Whatsapp/Telegram and multiple social media platforms. The cyber crime also need to work on this.,NOT,NONE,government launching ad campaign tvyoutubehotstar covidvaccine misinformation lot misinformation going whatsapptelegram multiple social media platforms cyber crime also need work
128,178,60c5d6bf5659ea5e55def24e,@AkshBaghla Praying for you guys. Have lots family in India also and its so scary not to be able to help much. Keep safe @AkshBaghla God will make it easier on #IndiaCovidCrisis,NOT,NONE,praying guys lots family india also scary able help much keep safe god make easier indiacovidcrisis
129,1695,60c5d6bf5659ea5e55defd0a,@Andysbrett What a load of absolute bollocks. Dont agree with vaccination thats fine. But stop with the conspiracy shite,HOF,OFFN,load absolute bollocks dont agree vaccination thats fine stop conspiracy shite
130,50,60c5d6bf5659ea5e55def15f,"If you haven't gotten vaccinated yet do you plan on it? I do plan on getting vaccinated but I am terribly, terribly nervous about it. I am on #immunosuppressant meds &amp; want to speak to my #rheumatologist beforehand. #COVID19 #CovidVaccine",NOT,NONE,havent gotten vaccinated yet plan plan getting vaccinated terribly terribly nervous immunosuppressant meds amp want speak rheumatologist beforehand covid19 covidvaccine
131,154,60c5d6bf5659ea5e55def199,Just seen my ex fiancé for the first time in like 2 years and all I can say is bullets were dodged. Karma has punched his hairline back a fucker 🤣🤣,HOF,PRFN,seen ex fiancé first time like 2 years say bullets dodged karma punched hairline back fucker 🤣🤣
132,5073,60c5d6bf5659ea5e55def231,India need to get rid of such citizens ! Now . Itâ€™s a â€”#ChineseVirus thanks to people like u who get paid by enemies to say such filth ? Shame on ur suara https://t.co/pzngEzqpVN,HOF,HATE,india need get rid citizens itâ€™s â€ ” chinesevirus thanks people like u get paid enemies say filth shame ur suara
133,3986,60c5d6bf5659ea5e55def741,This the meek we need fuck that slow singing shit he be doing,HOF,PRFN,meek need fuck slow singing shit
134,1343,60c5d6bf5659ea5e55defa89,How much pain one heart can tolerate? Absolute hopelessness. #ResignModi https://t.co/4HDfg2rLms,NOT,NONE,much pain one heart tolerate absolute hopelessness resignmodi
135,1053,60c5d6bf5659ea5e55def6e5,"@ethansgrumps @ProfKarolSikora I’m no biblical student but remember from my school infant days the parable of the father, son and their donkey. Please yourself and those close to you, forget about what anybody else thinks",NOT,NONE,’ biblical student remember school infant days parable father son donkey please close forget anybody else thinks
136,629,60c5d6bf5659ea5e55def54d,Babul Supriyo is frustrated on his own performance and rejection by people. He knows what double engine comment by Modi meant for the party. Double the loot!!Grapes are sour! Mamata in power😜#WestBengalElections #babulSupriyo #Bengal #ResignPMmodi #MamataSweepsBengal,NOT,NONE,babul supriyo frustrated performance rejection people knows double engine comment modi meant party double lootgrapes sour mamata powerwestbengalelections babulsupriyo bengal resignpmmodi mamatasweepsbengal
137,2157,60c5d6bf5659ea5e55df0032,@manoramaonline Shame on people who are still supporting  her... including Manorama. keeping MUM #ArrestMamata #BengalBurning  #BengalViolence https://t.co/o7lXp6nYZW,HOF,HATE,shame people still supporting including manorama keeping mum arrestmamata bengalburning bengalviolence
138,4362,60c5d6bf5659ea5e55defd7d,@formulaben @PoliticsForAlI They shag sheep!!!! well known fact la,HOF,PRFN,shag sheep well known fact la
